nominal;data;curs;cdx
1;11.02.2015;65,4469;ДолларСША
1;10.02.2015;65,7817;ДолларСША
1;07.02.2015;66,0432;ДолларСША
1;06.02.2015;68,6113;ДолларСША
1;05.02.2015;65,447;ДолларСША
1;04.02.2015;67,7727;ДолларСША
1;03.02.2015;69,664;ДолларСША
1;31.01.2015;68,9291;ДолларСША
1;30.01.2015;68,7303;ДолларСША
1;29.01.2015;67,1506;ДолларСША
1;28.01.2015;67,8153;ДолларСША
1;27.01.2015;65,5937;ДолларСША
1;24.01.2015;63,393;ДолларСША
1;23.01.2015;65,4;ДолларСША
1;22.01.2015;65,5558;ДолларСША
1;21.01.2015;64,9862;ДолларСША
1;20.01.2015;64,9732;ДолларСША
1;17.01.2015;65,1738;ДолларСША
1;16.01.2015;64,8337;ДолларСША
1;15.01.2015;66,0983;ДолларСША
1;14.01.2015;64,8425;ДолларСША
1;13.01.2015;62,7363;ДолларСША
1;01.01.2015;56,2376;ДолларСША
1;31.12.2014;56,2584;ДолларСША
1;30.12.2014;56,6801;ДолларСША
1;27.12.2014;52,0343;ДолларСША
1;26.12.2014;52,6159;ДолларСША
1;25.12.2014;54,4913;ДолларСША
1;24.12.2014;54,5687;ДолларСША
1;23.12.2014;56,494;ДолларСША
1;20.12.2014;60,6825;ДолларСША
1;19.12.2014;59,6029;ДолларСША
1;18.12.2014;67,7851;ДолларСША
1;17.12.2014;61,1512;ДолларСША
1;16.12.2014;58,3461;ДолларСША
1;13.12.2014;56,8919;ДолларСША
1;12.12.2014;54,7932;ДолларСША
1;11.12.2014;54,2758;ДолларСША
1;10.12.2014;54,2116;ДолларСША
1;09.12.2014;53,3079;ДолларСША
1;06.12.2014;53,1088;ДолларСША
1;05.12.2014;52,6932;ДолларСША
1;04.12.2014;54,3821;ДолларСША
1;03.12.2014;50,7678;ДолларСША
1;02.12.2014;51,8068;ДолларСША
1;29.11.2014;49,322;ДолларСША
1;28.11.2014;47,6629;ДолларСША
1;27.11.2014;46,4244;ДолларСША
1;26.11.2014;44,9758;ДолларСША
1;25.11.2014;44,7852;ДолларСША
1;22.11.2014;45,7926;ДолларСША
1;21.11.2014;46,7047;ДолларСША
1;20.11.2014;47,0294;ДолларСША
1;19.11.2014;46,9797;ДолларСША
1;18.11.2014;47,3329;ДолларСША
1;15.11.2014;47,392;ДолларСША
1;14.11.2014;46,1233;ДолларСША
1;13.11.2014;46,3379;ДолларСША
1;12.11.2014;45,952;ДолларСША
1;11.11.2014;45,8926;ДолларСША
1;08.11.2014;47,8774;ДолларСША
1;07.11.2014;45,1854;ДолларСША
1;06.11.2014;44,3993;ДолларСША
1;01.11.2014;41,9627;ДолларСША
1;31.10.2014;43,3943;ДолларСША
1;30.10.2014;42,6525;ДолларСША
1;29.10.2014;42,3934;ДолларСША
1;28.10.2014;41,9497;ДолларСША
1;25.10.2014;41,8101;ДолларСША
1;24.10.2014;41,4958;ДолларСША
1;23.10.2014;40,9671;ДолларСША
1;22.10.2014;41,0501;ДолларСША
1;21.10.2014;40,8815;ДолларСША
1;18.10.2014;41,045;ДолларСША
1;17.10.2014;40,7457;ДолларСША
1;16.10.2014;40,9416;ДолларСША
1;15.10.2014;40,5304;ДолларСША
1;14.10.2014;40,3251;ДолларСША
1;11.10.2014;40,2125;ДолларСША
1;10.10.2014;39,98;ДолларСША
1;09.10.2014;39,9819;ДолларСША
1;08.10.2014;39,7417;ДолларСША
1;07.10.2014;39,982;ДолларСША
1;04.10.2014;39,698;ДолларСША
1;03.10.2014;39,5474;ДолларСША
1;02.10.2014;39,6604;ДолларСША
1;01.10.2014;39,3836;ДолларСША
1;30.09.2014;39,3866;ДолларСША
1;27.09.2014;38,7243;ДолларСША
1;26.09.2014;38,3007;ДолларСША
1;25.09.2014;38,383;ДолларСША
1;24.09.2014;38,6672;ДолларСША
1;23.09.2014;38,5782;ДолларСША
1;20.09.2014;38,4134;ДолларСША
1;19.09.2014;38,4209;ДолларСША
1;18.09.2014;38,3724;ДолларСША
1;17.09.2014;38,7058;ДолларСША
1;16.09.2014;37,9861;ДолларСША
1;13.09.2014;37,6545;ДолларСША
1;12.09.2014;37,3758;ДолларСША
1;11.09.2014;37,1693;ДолларСША
1;10.09.2014;37,0261;ДолларСША
1;09.09.2014;37,0866;ДолларСША
1;06.09.2014;36,9219;ДолларСША
1;05.09.2014;36,8038;ДолларСША
1;04.09.2014;37,3183;ДолларСША
1;03.09.2014;37,348;ДолларСША
1;02.09.2014;37,2945;ДолларСША
1;30.08.2014;36,9316;ДолларСША
1;29.08.2014;36,3053;ДолларСША
1;28.08.2014;36,1397;ДолларСША
1;27.08.2014;36,1358;ДолларСША
1;26.08.2014;36,1201;ДолларСША
1;23.08.2014;36,0027;ДолларСША
1;22.08.2014;36,3317;ДолларСША
1;21.08.2014;36,224;ДолларСША
1;20.08.2014;36,1094;ДолларСША
1;19.08.2014;36,0294;ДолларСША
1;16.08.2014;36,0014;ДолларСША
1;15.08.2014;36,0395;ДолларСША
1;14.08.2014;36,2222;ДолларСША
1;13.08.2014;36,089;ДолларСША
1;12.08.2014;36,0475;ДолларСША
1;09.08.2014;36,4461;ДолларСША
1;08.08.2014;36,2496;ДолларСША
1;07.08.2014;36,1102;ДолларСША
1;06.08.2014;35,7987;ДолларСША
1;05.08.2014;35,6605;ДолларСША
1;02.08.2014;35,7272;ДолларСША
1;01.08.2014;35,4438;ДолларСША
1;31.07.2014;35,7271;ДолларСША
1;30.07.2014;35,6339;ДолларСША
1;29.07.2014;35,3457;ДолларСША
1;26.07.2014;35,0535;ДолларСША
1;25.07.2014;35,0786;ДолларСША
1;24.07.2014;34,8101;ДолларСША
1;23.07.2014;35,0387;ДолларСША
1;22.07.2014;35,09;ДолларСША
1;19.07.2014;35,1627;ДолларСША
1;18.07.2014;34,7998;ДолларСША
1;17.07.2014;34,3853;ДолларСША
1;16.07.2014;34,3723;ДолларСША
1;15.07.2014;34,3135;ДолларСША
1;12.07.2014;34,0582;ДолларСША
1;11.07.2014;33,8353;ДолларСША
1;10.07.2014;34,0758;ДолларСША
1;09.07.2014;34,4258;ДолларСША
1;08.07.2014;34,5691;ДолларСША
1;05.07.2014;34,3236;ДолларСША
1;04.07.2014;34,1949;ДолларСША
1;03.07.2014;34,2496;ДолларСША
1;02.07.2014;34,2275;ДолларСША
1;01.07.2014;33,8434;ДолларСША
1;28.06.2014;33,6306;ДолларСША
1;27.06.2014;33,7508;ДолларСША
1;26.06.2014;33,907;ДолларСША
1;25.06.2014;33,9812;ДолларСША
1;24.06.2014;34,2797;ДолларСША
1;21.06.2014;34,419;ДолларСША
1;20.06.2014;34,3025;ДолларСША
1;19.06.2014;34,8232;ДолларСША
1;18.06.2014;34,8095;ДолларСША
1;17.06.2014;34,5654;ДолларСША
1;12.06.2014;34,3227;ДолларСША
1;11.06.2014;34,3681;ДолларСША
1;10.06.2014;34,3303;ДолларСША
1;07.06.2014;34,6573;ДолларСША
1;06.06.2014;34,9043;ДолларСША
1;05.06.2014;35,1398;ДолларСША
1;04.06.2014;35,0115;ДолларСША
1;03.06.2014;34,8887;ДолларСША
1;31.05.2014;34,7352;ДолларСША
1;30.05.2014;34,6481;ДолларСША
1;29.05.2014;34,4895;ДолларСША
1;28.05.2014;34,2571;ДолларСША
1;27.05.2014;34,0771;ДолларСША
1;24.05.2014;34,3139;ДолларСША
1;23.05.2014;34,2802;ДолларСША
1;22.05.2014;34,5078;ДолларСША
1;21.05.2014;34,6007;ДолларСША
1;20.05.2014;34,7394;ДолларСША
1;17.05.2014;34,7794;ДолларСША
1;16.05.2014;34,7005;ДолларСША
1;15.05.2014;34,709;ДолларСША
1;14.05.2014;34,8789;ДолларСША
1;13.05.2014;35,2091;ДолларСША
1;09.05.2014;35,0343;ДолларСША
1;08.05.2014;35,4971;ДолларСША
1;07.05.2014;35,655;ДолларСША
1;06.05.2014;35,8381;ДолларСША
1;01.05.2014;35,7227;ДолларСША
1;30.04.2014;35,6983;ДолларСША
1;29.04.2014;36,0245;ДолларСША
1;26.04.2014;35,9289;ДолларСША
1;25.04.2014;35,683;ДолларСША
1;24.04.2014;35,6625;ДолларСША
1;23.04.2014;35,6785;ДолларСША
1;22.04.2014;35,6688;ДолларСША
1;19.04.2014;35,5389;ДолларСША
1;18.04.2014;35,9287;ДолларСША
1;17.04.2014;36,0813;ДолларСША
1;16.04.2014;35,9635;ДолларСША
1;15.04.2014;35,989;ДолларСША
1;12.04.2014;35,6239;ДолларСША
1;11.04.2014;35,5581;ДолларСША
1;10.04.2014;35,7493;ДолларСША
1;09.04.2014;35,5475;ДолларСША
1;08.04.2014;35,4679;ДолларСША
1;05.04.2014;35,501;ДолларСША
1;04.04.2014;35,5154;ДолларСША
1;03.04.2014;35,2517;ДолларСША
1;02.04.2014;35,024;ДолларСША
1;01.04.2014;35,6053;ДолларСША
1;29.03.2014;35,6871;ДолларСША
1;28.03.2014;35,581;ДолларСША
1;27.03.2014;35,4494;ДолларСША
1;26.03.2014;35,9316;ДолларСША
1;25.03.2014;36,1663;ДолларСША
1;22.03.2014;36,4022;ДолларСША
1;21.03.2014;36,1081;ДолларСША
1;20.03.2014;36,207;ДолларСША
1;19.03.2014;36,4487;ДолларСША
1;18.03.2014;36,6505;ДолларСША
1;15.03.2014;36,6391;ДолларСША
1;14.03.2014;36,4566;ДолларСША
1;13.03.2014;36,4865;ДолларСША
1;12.03.2014;36,4015;ДолларСША
1;08.03.2014;36,2618;ДолларСША
1;07.03.2014;36,1251;ДолларСША
1;06.03.2014;36,0849;ДолларСША
1;05.03.2014;36,3208;ДолларСША
1;04.03.2014;36,3784;ДолларСША
1;01.03.2014;36,1847;ДолларСША
1;28.02.2014;36,0501;ДолларСША
1;27.02.2014;35,7872;ДолларСША
1;26.02.2014;35,5669;ДолларСША
1;25.02.2014;35,5112;ДолларСША
1;22.02.2014;35,6828;ДолларСША
1;21.02.2014;35,767;ДолларСША
1;20.02.2014;35,5857;ДолларСША
1;19.02.2014;35,2386;ДолларСША
1;18.02.2014;35,0976;ДолларСША
1;15.02.2014;35,2559;ДолларСША
1;14.02.2014;34,8611;ДолларСША
1;13.02.2014;34,7595;ДолларСША
1;12.02.2014;34,7964;ДолларСША
1;11.02.2014;34,7636;ДолларСША
1;08.02.2014;34,6044;ДолларСША
1;07.02.2014;34,7287;ДолларСША
1;06.02.2014;34,9592;ДолларСША
1;05.02.2014;35,4502;ДолларСША
1;04.02.2014;35,2347;ДолларСША
1;01.02.2014;35,18;ДолларСША
1;31.01.2014;35,2448;ДолларСША
1;30.01.2014;34,5633;ДолларСША
1;29.01.2014;34,625;ДолларСША
1;28.01.2014;34,7093;ДолларСША
1;25.01.2014;34,26;ДолларСША
1;24.01.2014;34,0334;ДолларСША
1;23.01.2014;33,8688;ДолларСША
1;22.01.2014;33,8161;ДолларСША
1;21.01.2014;33,6429;ДолларСША
1;18.01.2014;33,4343;ДолларСША
1;17.01.2014;33,4013;ДолларСША
1;16.01.2014;33,3562;ДолларСША
1;15.01.2014;33,2386;ДолларСША
1;14.01.2014;33,1204;ДолларСША
1;11.01.2014;33,2062;ДолларСША
1;10.01.2014;33,1547;ДолларСША
1;01.01.2014;32,6587;ДолларСША
1;31.12.2013;32,7292;ДолларСША
1;28.12.2013;32,6282;ДолларСША
1;27.12.2013;32,671;ДолларСША
1;26.12.2013;32,6487;ДолларСША
1;25.12.2013;32,6284;ДолларСША
1;24.12.2013;32,9506;ДолларСША
1;21.12.2013;32,9798;ДолларСША
1;20.12.2013;32,9527;ДолларСША
1;19.12.2013;32,9404;ДолларСША
1;18.12.2013;32,8646;ДолларСША
1;17.12.2013;32,8658;ДолларСША
1;14.12.2013;32,8663;ДолларСША
1;13.12.2013;32,7518;ДолларСША
1;12.12.2013;32,7315;ДолларСША
1;11.12.2013;32,7848;ДолларСША
1;10.12.2013;32,7782;ДолларСША
1;07.12.2013;32,9514;ДолларСША
1;06.12.2013;33,114;ДолларСША
1;05.12.2013;33,2632;ДолларСША
1;04.12.2013;33,246;ДолларСША
1;03.12.2013;33,1482;ДолларСША
1;30.11.2013;33,1916;ДолларСША
1;29.11.2013;33,1332;ДолларСША
1;28.11.2013;33,0041;ДолларСША
1;27.11.2013;32,9879;ДолларСША
1;26.11.2013;32,7733;ДолларСША
1;23.11.2013;32,9055;ДолларСША
1;22.11.2013;33,018;ДолларСША
1;21.11.2013;32,7417;ДолларСША
1;20.11.2013;32,6098;ДолларСША
1;19.11.2013;32,5658;ДолларСША
1;16.11.2013;32,6807;ДолларСША
1;15.11.2013;32,6874;ДолларСША
1;14.11.2013;32,8184;ДолларСША
1;13.11.2013;32,8076;ДолларСША
1;12.11.2013;32,6622;ДолларСША
1;09.11.2013;32,5479;ДолларСША
1;08.11.2013;32,3803;ДолларСША
1;07.11.2013;32,4511;ДолларСША
1;06.11.2013;32,3509;ДолларСША
1;02.11.2013;32,1808;ДолларСША
1;01.11.2013;32,0758;ДолларСША
1;31.10.2013;32,0613;ДолларСША
1;30.10.2013;31,9445;ДолларСША
1;29.10.2013;31,8119;ДолларСША
1;26.10.2013;31,6775;ДолларСША
1;25.10.2013;31,6618;ДолларСША
1;24.10.2013;31,7448;ДолларСША
1;23.10.2013;31,9346;ДолларСША
1;22.10.2013;31,9013;ДолларСША
1;19.10.2013;31,846;ДолларСША
1;18.10.2013;32,0816;ДолларСША
1;17.10.2013;32,2561;ДолларСША
1;16.10.2013;32,2676;ДолларСША
1;15.10.2013;32,2663;ДолларСША
1;12.10.2013;32,2133;ДолларСША
1;11.10.2013;32,3564;ДолларСША
1;10.10.2013;32,3619;ДолларСША
1;09.10.2013;32,2984;ДолларСША
1;08.10.2013;32,2931;ДолларСША
1;05.10.2013;32,1005;ДолларСША
1;04.10.2013;32,125;ДолларСША
1;03.10.2013;32,2979;ДолларСША
1;02.10.2013;32,2965;ДолларСША
1;01.10.2013;32,4839;ДолларСША
1;28.09.2013;32,3451;ДолларСША
1;27.09.2013;32,1736;ДолларСША
1;26.09.2013;31,9343;ДолларСША
1;25.09.2013;31,8167;ДолларСША
1;24.09.2013;31,9106;ДолларСША
1;21.09.2013;31,7326;ДолларСША
1;20.09.2013;31,5892;ДолларСША
1;19.09.2013;32,245;ДолларСША
1;18.09.2013;32,3237;ДолларСША
1;17.09.2013;32,2907;ДолларСША
1;14.09.2013;32,7406;ДолларСША
1;13.09.2013;32,6731;ДолларСША
1;12.09.2013;32,9629;ДолларСША
1;11.09.2013;33,06;ДолларСША
1;10.09.2013;33,3243;ДолларСША
1;07.09.2013;33,4338;ДолларСША
1;06.09.2013;33,3901;ДолларСША
1;05.09.2013;33,4656;ДолларСША
1;04.09.2013;33,3693;ДолларСША
1;03.09.2013;33,2522;ДолларСША
1;31.08.2013;33,2474;ДолларСША
1;30.08.2013;33,1783;ДолларСША
1;29.08.2013;33,1798;ДолларСША
1;28.08.2013;33,1224;ДолларСША
1;27.08.2013;32,9564;ДолларСША
1;24.08.2013;33,0552;ДолларСША
1;23.08.2013;33,1908;ДолларСША
1;22.08.2013;32,9737;ДолларСША
1;21.08.2013;33,0006;ДолларСША
1;20.08.2013;32,9226;ДолларСША
1;17.08.2013;32,9421;ДолларСША
1;16.08.2013;33,0004;ДолларСША
1;15.08.2013;33,1583;ДолларСША
1;14.08.2013;33,0426;ДолларСША
1;13.08.2013;32,891;ДолларСША
1;10.08.2013;32,8606;ДолларСША
1;09.08.2013;32,9401;ДолларСША
1;08.08.2013;32,9848;ДолларСША
1;07.08.2013;32,939;ДолларСША
1;06.08.2013;32,8811;ДолларСША
1;03.08.2013;33,0978;ДолларСША
1;02.08.2013;32,9741;ДолларСША
1;01.08.2013;33,033;ДолларСША
1;31.07.2013;32,8901;ДолларСША
1;30.07.2013;32,8556;ДолларСША
1;27.07.2013;32,6371;ДолларСША
1;26.07.2013;32,5376;ДолларСША
1;25.07.2013;32,3462;ДолларСША
1;24.07.2013;32,3106;ДолларСША
1;23.07.2013;32,3236;ДолларСША
1;20.07.2013;32,4288;ДолларСША
1;19.07.2013;32,3998;ДолларСША
1;18.07.2013;32,4526;ДолларСША
1;17.07.2013;32,5417;ДолларСША
1;16.07.2013;32,622;ДолларСША
1;13.07.2013;32,6429;ДолларСША
1;12.07.2013;32,5867;ДолларСША
1;11.07.2013;32,9112;ДолларСША
1;10.07.2013;33,0842;ДолларСША
1;09.07.2013;33,321;ДолларСША
1;06.07.2013;33,2247;ДолларСША
1;05.07.2013;33,1605;ДолларСША
1;04.07.2013;33,2204;ДолларСША
1;03.07.2013;32,9475;ДолларСША
1;02.07.2013;32,8517;ДолларСША
1;29.06.2013;32,709;ДолларСША
1;28.06.2013;32,8766;ДолларСША
1;27.06.2013;32,8876;ДолларСША
1;26.06.2013;32,714;ДолларСША
1;25.06.2013;32,9097;ДолларСША
1;22.06.2013;32,7433;ДолларСША
1;21.06.2013;32,7041;ДолларСША
1;20.06.2013;32,1201;ДолларСША
1;19.06.2013;31,8824;ДолларСША
1;18.06.2013;31,679;ДолларСША
1;15.06.2013;31,8029;ДолларСША
1;14.06.2013;32,3467;ДолларСША
1;12.06.2013;32,3951;ДолларСША
1;11.06.2013;32,3246;ДолларСША
1;08.06.2013;32,2397;ДолларСША
1;07.06.2013;32,1385;ДолларСША
1;06.06.2013;31,9816;ДолларСША
1;05.06.2013;31,8344;ДолларСША
1;04.06.2013;32,0487;ДолларСША
1;01.06.2013;31,7979;ДолларСША
1;31.05.2013;31,5893;ДолларСША
1;30.05.2013;31,5203;ДолларСША
1;29.05.2013;31,3784;ДолларСША
1;28.05.2013;31,3025;ДолларСША
1;25.05.2013;31,3164;ДолларСША
1;24.05.2013;31,4711;ДолларСША
1;23.05.2013;31,228;ДолларСША
1;22.05.2013;31,177;ДолларСША
1;21.05.2013;31,3406;ДолларСША
1;18.05.2013;31,3931;ДолларСША
1;17.05.2013;31,4166;ДолларСША
1;16.05.2013;31,4281;ДолларСША
1;15.05.2013;31,2778;ДолларСША
1;14.05.2013;31,3777;ДолларСША
1;09.05.2013;31,0829;ДолларСША
1;08.05.2013;31,0789;ДолларСША
1;07.05.2013;31,0839;ДолларСША
1;01.05.2013;31,0433;ДолларСША
1;30.04.2013;31,2559;ДолларСША
1;27.04.2013;31,2196;ДолларСША
1;26.04.2013;31,3169;ДолларСША
1;25.04.2013;31,5917;ДолларСША
1;24.04.2013;31,6414;ДолларСША
1;23.04.2013;31,5664;ДолларСША
1;20.04.2013;31,4605;ДолларСША
1;19.04.2013;31,7151;ДолларСША
1;18.04.2013;31,232;ДолларСША
1;17.04.2013;31,4512;ДолларСША
1;16.04.2013;31,3051;ДолларСША
1;13.04.2013;30,9308;ДолларСША
1;12.04.2013;30,8814;ДолларСША
1;11.04.2013;31,0036;ДолларСША
1;10.04.2013;31,2086;ДолларСША
1;09.04.2013;31,6144;ДолларСША
1;06.04.2013;31,6207;ДолларСША
1;05.04.2013;31,7203;ДолларСША
1;04.04.2013;31,3918;ДолларСША
1;03.04.2013;31,1178;ДолларСША
1;02.04.2013;31,1093;ДолларСША
1;30.03.2013;31,0834;ДолларСША
1;29.03.2013;30,9962;ДолларСША
1;28.03.2013;30,863;ДолларСША
1;27.03.2013;30,8734;ДолларСША
1;26.03.2013;30,7585;ДолларСША
1;23.03.2013;30,9325;ДолларСША
1;22.03.2013;30,8923;ДолларСША
1;21.03.2013;30,9446;ДолларСША
1;20.03.2013;30,8285;ДолларСША
1;19.03.2013;30,8908;ДолларСША
1;16.03.2013;30,7196;ДолларСША
1;15.03.2013;30,7769;ДолларСША
1;14.03.2013;30,7209;ДолларСША
1;13.03.2013;30,7499;ДолларСША
1;12.03.2013;30,7576;ДолларСША
1;08.03.2013;30,7628;ДолларСША
1;07.03.2013;30,6214;ДолларСША
1;06.03.2013;30,6963;ДолларСША
1;05.03.2013;30,787;ДолларСША
1;02.03.2013;30,6381;ДолларСША
1;01.03.2013;30,5124;ДолларСША
1;28.02.2013;30,6202;ДолларСША
1;27.02.2013;30,5889;ДолларСША
1;26.02.2013;30,3368;ДолларСША
1;23.02.2013;30,3596;ДолларСША
1;22.02.2013;30,2337;ДолларСША
1;21.02.2013;30,0502;ДолларСША
1;20.02.2013;30,1277;ДолларСША
1;19.02.2013;30,1258;ДолларСША
1;16.02.2013;30,1139;ДолларСША
1;15.02.2013;30,0773;ДолларСША
1;14.02.2013;30,0692;ДолларСША
1;13.02.2013;30,1713;ДолларСША
1;12.02.2013;30,159;ДолларСША
1;09.02.2013;30,1575;ДолларСША
1;08.02.2013;30,0496;ДолларСША
1;07.02.2013;29,9598;ДолларСША
1;06.02.2013;30,1231;ДолларСША
1;05.02.2013;29,9251;ДолларСША
1;02.02.2013;29,9966;ДолларСША
1;01.02.2013;30,0161;ДолларСША
1;31.01.2013;30,0277;ДолларСША
1;30.01.2013;30,1513;ДолларСША
1;29.01.2013;30,0782;ДолларСША
1;26.01.2013;30,0451;ДолларСША
1;25.01.2013;30,1648;ДолларСША
1;24.01.2013;30,2292;ДолларСША
1;23.01.2013;30,195;ДолларСША
1;22.01.2013;30,297;ДолларСША
1;19.01.2013;30,2065;ДолларСША
1;18.01.2013;30,3431;ДолларСША
1;17.01.2013;30,3399;ДолларСША
1;16.01.2013;30,2556;ДолларСША
1;15.01.2013;30,2607;ДолларСША
1;12.01.2013;30,2537;ДолларСША
1;11.01.2013;30,365;ДолларСША
1;10.01.2013;30,4215;ДолларСША
1;30.12.2012;30,3727;ДолларСША
1;29.12.2012;30,3727;ДолларСША
1;28.12.2012;30,4808;ДолларСША
1;27.12.2012;30,615;ДолларСША
1;26.12.2012;30,5926;ДолларСША
1;25.12.2012;30,8046;ДолларСША
1;22.12.2012;30,7194;ДолларСША
1;21.12.2012;30,7592;ДолларСША
1;20.12.2012;30,7606;ДолларСША
1;19.12.2012;30,9859;ДолларСША
1;18.12.2012;30,7696;ДолларСША
1;15.12.2012;30,6892;ДолларСША
1;14.12.2012;30,6034;ДолларСША
1;13.12.2012;30,7321;ДолларСША
1;12.12.2012;30,7506;ДолларСША
1;11.12.2012;30,8686;ДолларСША
1;08.12.2012;30,967;ДолларСША
1;07.12.2012;30,9107;ДолларСША
1;06.12.2012;30,8235;ДолларСША
1;05.12.2012;30,994;ДолларСША
1;04.12.2012;30,8365;ДолларСША
1;01.12.2012;30,811;ДолларСША
1;30.11.2012;31,0565;ДолларСША
1;29.11.2012;31,1408;ДолларСША
1;28.11.2012;30,941;ДолларСША
1;27.11.2012;31,0201;ДолларСША
1;24.11.2012;31,1325;ДолларСША
1;23.11.2012;31,1525;ДолларСША
1;22.11.2012;31,4218;ДолларСША
1;21.11.2012;31,4263;ДолларСША
1;20.11.2012;31,6677;ДолларСША
1;17.11.2012;31,7184;ДолларСША
1;16.11.2012;31,6919;ДолларСША
1;15.11.2012;31,7267;ДолларСША
1;14.11.2012;31,7164;ДолларСША
1;13.11.2012;31,6053;ДолларСША
1;10.11.2012;31,4962;ДолларСША
1;09.11.2012;31,5146;ДолларСША
1;08.11.2012;31,3033;ДолларСША
1;07.11.2012;31,5195;ДолларСША
1;03.11.2012;31,3817;ДолларСША
1;02.11.2012;31,3666;ДолларСША
1;01.11.2012;31,3743;ДолларСША
1;31.10.2012;31,5252;ДолларСША
1;30.10.2012;31,4373;ДолларСША
1;27.10.2012;31,478;ДолларСША
1;26.10.2012;31,2499;ДолларСША
1;25.10.2012;31,3039;ДолларСША
1;24.10.2012;31,1171;ДолларСША
1;23.10.2012;30,9084;ДолларСША
1;20.10.2012;30,7823;ДолларСША
1;19.10.2012;30,7195;ДолларСША
1;18.10.2012;30,7964;ДолларСША
1;17.10.2012;30,9493;ДолларСША
1;16.10.2012;31,0791;ДолларСША
1;13.10.2012;30,9738;ДолларСША
1;12.10.2012;31,1667;ДолларСША
1;11.10.2012;31,2017;ДолларСША
1;10.10.2012;31,0994;ДолларСША
1;09.10.2012;31,0777;ДолларСША
1;06.10.2012;30,9744;ДолларСША
1;05.10.2012;31,121;ДолларСША
1;04.10.2012;31,1944;ДолларСША
1;03.10.2012;31,135;ДолларСША
1;02.10.2012;31,2538;ДолларСША
1;29.09.2012;30,9169;ДолларСША
1;28.09.2012;31,1951;ДолларСША
1;27.09.2012;31,2221;ДолларСША
1;26.09.2012;31,1608;ДолларСША
1;25.09.2012;31,2513;ДолларСША
1;22.09.2012;31,1667;ДолларСША
1;21.09.2012;31,5758;ДолларСША
1;20.09.2012;30,8634;ДолларСША
1;19.09.2012;30,8795;ДолларСША
1;18.09.2012;30,5867;ДолларСША
1;15.09.2012;30,8181;ДолларСША
1;14.09.2012;31,3992;ДолларСША
1;13.09.2012;31,478;ДолларСША
1;12.09.2012;31,7768;ДолларСША
1;11.09.2012;31,7221;ДолларСША
1;08.09.2012;32,0142;ДолларСША
1;07.09.2012;32,1998;ДолларСША
1;06.09.2012;32,4608;ДолларСША
1;05.09.2012;32,1995;ДолларСША
1;04.09.2012;32,4171;ДолларСША
1;01.09.2012;32,5669;ДолларСША
1;31.08.2012;32,2934;ДолларСША
1;30.08.2012;32,0942;ДолларСША
1;29.08.2012;32,0183;ДолларСША
1;28.08.2012;31,8703;ДолларСША
1;25.08.2012;31,8099;ДолларСША
1;24.08.2012;31,683;ДолларСША
1;23.08.2012;31,8056;ДолларСША
1;22.08.2012;31,9606;ДолларСША
1;21.08.2012;32,0165;ДолларСША
1;18.08.2012;31,8469;ДолларСША
1;17.08.2012;31,9011;ДолларСША
1;16.08.2012;31,8532;ДолларСША
1;15.08.2012;31,7739;ДолларСША
1;14.08.2012;31,8707;ДолларСША
1;11.08.2012;31,8974;ДолларСША
1;10.08.2012;31,4807;ДолларСША
1;09.08.2012;31,6907;ДолларСША
1;08.08.2012;31,6644;ДолларСША
1;07.08.2012;31,9451;ДолларСША
1;04.08.2012;32,5361;ДолларСША
1;03.08.2012;32,4563;ДолларСША
1;02.08.2012;32,3322;ДолларСША
1;01.08.2012;32,2058;ДолларСША
1;31.07.2012;32,1881;ДолларСША
1;28.07.2012;32,2131;ДолларСША
1;27.07.2012;32,6224;ДолларСША
1;26.07.2012;32,9657;ДолларСША
1;25.07.2012;32,6324;ДолларСША
1;24.07.2012;32,376;ДолларСША
1;21.07.2012;31,9509;ДолларСША
1;20.07.2012;32,0764;ДолларСША
1;19.07.2012;32,4041;ДолларСША
1;18.07.2012;32,4955;ДолларСША
1;17.07.2012;32,6208;ДолларСША
1;14.07.2012;32,659;ДолларСША
1;13.07.2012;32,7177;ДолларСША
1;12.07.2012;32,8282;ДолларСША
1;11.07.2012;32,9754;ДолларСША
1;10.07.2012;32,9907;ДолларСША
1;07.07.2012;32,624;ДолларСША
1;06.07.2012;32,4727;ДолларСША
1;05.07.2012;32,2065;ДолларСША
1;04.07.2012;32,4789;ДолларСША
1;03.07.2012;32,5287;ДолларСША
1;30.06.2012;32,8169;ДолларСША
1;29.06.2012;32,9412;ДолларСША
1;28.06.2012;32,8384;ДолларСША
1;27.06.2012;33,1732;ДолларСША
1;26.06.2012;33,1693;ДолларСША
1;23.06.2012;33,5191;ДолларСША
1;22.06.2012;32,9054;ДолларСША
1;21.06.2012;32,5166;ДолларСША
1;20.06.2012;32,5315;ДолларСША
1;19.06.2012;32,1315;ДолларСША
1;16.06.2012;32,3945;ДолларСША
1;15.06.2012;32,5766;ДолларСША
1;14.06.2012;32,7331;ДолларСША
1;10.06.2012;32,5862;ДолларСША
1;09.06.2012;32,7358;ДолларСША
1;08.06.2012;32,1922;ДолларСША
1;07.06.2012;32,7889;ДолларСША
1;06.06.2012;33,2001;ДолларСША
1;05.06.2012;34,0395;ДолларСША
1;02.06.2012;33,7384;ДолларСША
1;01.06.2012;32,9173;ДолларСША
1;31.05.2012;32,4509;ДолларСША
1;30.05.2012;32,086;ДолларСША
